file,status,changes
out/batch_processed/Zhao-2015-Whole Lung Lavage Treatment of Chine.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-10-20"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Yue Zhao"", ""Hui Huang"", ""Zhe Liu"", ""Yu Song"", ""Shan Li"", ""Jun Xu""], ""new"": [""Yue Zhao"", ""Hui Huang"", ""Zhe Liu"", ""Yu Song"", ""Shan Li"", ""Jun Xu""]}}"
out/batch_processed/aabip_evidence_informed_guidelines_and_expert.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-09-28"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""The Trustworthy"", ""Based Statement""], ""new"": [""The Trustworthy"", ""Based Statement""]}}"
out/batch_processed/advances in medical pleurodesis.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Nadia Castaldo"", ""Alberto Fantin"", ""Michelangelo Palou"", ""Giovanni Viterale"", ""Ernesto Crisafulli"", ""Giulia Sartori"", ""Avinash Aujayeb"", ""Filippo Patrucco"", ""Vincenzo Patruno""], ""new"": [""Nadia Castaldo"", ""Alberto Fantin"", ""Michelangelo Palou"", ""Giovanni Viterale"", ""Ernesto Crisafulli"", ""Giulia Sartori"", ""Avinash Aujayeb"", ""Filippo Patrucco"", ""Vincenzo Patruno""]}}"
out/batch_processed/cancers-15-01068.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-02-08"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Transbronchial Techniques"", ""Lung Cancer"", ""Where Are"", ""We Now""], ""new"": [""Transbronchial Techniques"", ""Lung Cancer"", ""Where Are"", ""We Now""]}}"
out/batch_processed/chest tube pandora box.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-09-09"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Chest Drainage"", ""What Comes"", ""Box Can"", ""Affect Patient""], ""new"": [""Chest Drainage"", ""What Comes"", ""Box Can"", ""Affect Patient""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.3390/jcm11185311""}}"
out/batch_processed/chest tube practical.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-04"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kaelan Chan"", ""Rahul Rao""], ""new"": [""Kaelan Chan"", ""Rahul Rao""]}}"
out/batch_processed/complications_of_bronchoscopy__a_concise_synopsis.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015"", ""new"": 2015}}"
out/batch_processed/cone_beam_ct_with_augmented_fluoroscopy_combined.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-01-05"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fayez Kheir"", ""Sanket R. Thakore"", ""Juan Pablo"", ""Uribe Becerra"", ""Mohammad Tahboub"", ""Rahul Kamat"", ""Ramsy Abdelghani"", ""Sebastian Fernandez"", ""Upendra R. Kaphle"", ""Adnan Majid""], ""new"": [""Fayez Kheir"", ""Sanket R. Thakore"", ""Juan Pablo"", ""Uribe Becerra"", ""Mohammad Tahboub"", ""Rahul Kamat"", ""Ramsy Abdelghani"", ""Sebastian Fernandez"", ""Upendra R. Kaphle"", ""Adnan Majid""]}}"
out/batch_processed/editorial Nth edition.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-08"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""East Asia"", ""Izmir Bozyaka Training""], ""new"": [""East Asia"", ""Izmir Bozyaka Training""]}}"
out/batch_processed/endoscopic_treatment_of_bronchial_carcinoids_i.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kirill Neyman"", ""Arve Sundset"", ""Anne Naalsund"", ""Andreas Espinoza"", ""Steinar Solberg"", ""Johny Kongerud"", ""Erik Fosse""], ""new"": [""Kirill Neyman"", ""Arve Sundset"", ""Anne Naalsund"", ""Andreas Espinoza"", ""Steinar Solberg"", ""Johny Kongerud"", ""Erik Fosse""]}}"
out/batch_processed/fistula Abu-Hijleh-2019-Intrabronchial Valves for Air.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-08-28"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Business Media""], ""new"": [""Business Media""]}}"
out/batch_processed/fistula Airway Covered Metallic Stent Based on Differe.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hongwu Wang"", ""Meimei Tao"", ""Nan Zhang"", ""Dongmei Li"", ""Hang Zou"", ""Jieli Zhang"", ""Lingfei Luo"", ""Hongming Ma"", ""Yunzhi Zhou""], ""new"": [""Hongwu Wang"", ""Meimei Tao"", ""Nan Zhang"", ""Dongmei Li"", ""Hang Zou"", ""Jieli Zhang"", ""Lingfei Luo"", ""Hongming Ma"", ""Yunzhi Zhou""]}}"
out/batch_processed/fistula Airway ultraflex stenting in esophageal cancer.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Tsai Chung"", ""Chyuan Lin"", ""Liang Chou"", ""Cheng Chen"", ""Hsi Kuo"", ""Teng Yu"", ""Min Lin"", ""Pin Kuo""], ""new"": [""Tsai Chung"", ""Chyuan Lin"", ""Liang Chou"", ""Cheng Chen"", ""Hsi Kuo"", ""Teng Yu"", ""Min Lin"", ""Pin Kuo""]}}"
out/batch_processed/fistula Bronstein-2019-Management of air leaks post-su.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-08"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Matthew E. Bronstein"", ""Donna C. Koo"", ""Tracey L. Weigel""], ""new"": [""Matthew E. Bronstein"", ""Donna C. Koo"", ""Tracey L. Weigel""]}}"
out/batch_processed/fistula Debourdeau-2019-Endoscopic treatment of nonmal.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-07-16"", ""new"": 2018}, ""abstract"": {""action"": ""from_structure"", ""new"": ""Background Nonmalignant esophago-respiratory fistulas (ERF) are frightening clinical situations, involving surgery with …""}}"
out/batch_processed/fistula Fernandez-2016-Pleural gas analysis for the id.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-07-01"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Thoracic Surgery"", ""Critical Care Medicine""], ""new"": [""Thoracic Surgery"", ""Critical Care Medicine""]}}"
out/batch_processed/fistula Fiorelli-2018-Unidirectional endobronchial val.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-11"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Redwood City"", ""In Europe""], ""new"": [""Redwood City"", ""In Europe""]}}"
out/batch_processed/fistula Grewal-2019-Treatment of Tracheobronchial Inju.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-03"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Harpreet Singh Grewal"", ""Neha S. Dangayach"", ""Usman Ahmad"", ""Subha Ghosh"", ""Thomas Gildea"", ""Atul C. Mehta""], ""new"": [""Harpreet Singh Grewal"", ""Neha S. Dangayach"", ""Usman Ahmad"", ""Subha Ghosh"", ""Thomas Gildea"", ""Atul C. Mehta""]}}"
out/batch_processed/fistula Han-2018-Customized airway stenting for bronch.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-03-30"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Business Media""], ""new"": [""Business Media""]}}"
out/batch_processed/fistula Herth-2010-Combined airway and oesophageal ste.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-06-04"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care Medicine"", ""Internal Medicine""], ""new"": [""Critical Care Medicine"", ""Internal Medicine""]}}"
out/batch_processed/fistula Ke-2015-The treatment strategy for tracheoesop.json,dry-run,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Respiratory Centre"", ""Shengguang Road""], ""new"": [""Respiratory Centre"", ""Shengguang Road""]}}"
out/batch_processed/fistula Kim-2020-Management of tracheo-oesophageal fis.json,dry-run,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hyun S. Kim"", ""Danai Khemasuwan"", ""Javier Diaz"", ""Atul C. Mehta""], ""new"": [""Hyun S. Kim"", ""Danai Khemasuwan"", ""Javier Diaz"", ""Atul C. Mehta""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1183/16000617.0094-2020""}}"
out/batch_processed/fistula Lazarus-2017-Persistent air leaks_ a review wi.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-11"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Critical Care"", ""Sleep Section"", ""Medical Center"", ""Pulmonary Medicine"", ""Anderson Cancer Center""], ""new"": [""Critical Care"", ""Sleep Section"", ""Medical Center"", ""Pulmonary Medicine"", ""Anderson Cancer Center""]}}"
out/batch_processed/fistula Li-2016-Neoadjuvant therapy and risk of bronch.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-04-06"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Shuangjiang Li"", ""Jun Fan"", ""Jing Liu"", ""Jian Zhou"", ""Yutao Ren"", ""Cheng Shen"", ""Guowei Che""], ""new"": [""Shuangjiang Li"", ""Jun Fan"", ""Jing Liu"", ""Jian Zhou"", ""Yutao Ren"", ""Cheng Shen"", ""Guowei Che""]}}"
out/batch_processed/fistula Okuda-2017-Risk factor of bronchopleural fistu.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-10-12"", ""new"": 2017}}"
out/batch_processed/fistula Schweigert-2019-[Interventional treatment of t.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-06-25"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Springer Medizin"", ""Verlag Gmb"", ""Springer Nature""], ""new"": [""Springer Medizin"", ""Verlag Gmb"", ""Springer Nature""]}}"
out/batch_processed/fistula Silon-2017-Endoscopic Management of Esophagore.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-12-23"", ""new"": 2016}}"
out/batch_processed/fistula Youness-2018-Bronchoscopic advances in the man.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-09"", ""new"": 2018}}"
out/batch_processed/gonzalez-et-al-2024-assessment-of-advanced-diagnostic-bronchoscopy-outcomes-for-peripheral-lung-lesions-a-delphi (1).json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-02-23"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Diagnostic Yield"", ""Chest Physicians Research Statement""], ""new"": [""Diagnostic Yield"", ""Chest Physicians Research Statement""]}, ""abstract"": {""action"": ""from_structure"", ""new"": ""Background: Advanced diagnostic bronchoscopy targeting the lung periphery has developed at an accelerated pace over the …""}}"
out/batch_processed/green-et-al-2021-overview-of-interventional-pulmonology-for-radiologists.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-11"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Weill Cornell Medicine"", ""New York"", ""Critical Care Medicine"", ""Kansas Medical Center"", ""Kansas City""], ""new"": [""Weill Cornell Medicine"", ""New York"", ""Critical Care Medicine"", ""Kansas Medical Center"", ""Kansas City""]}}"
out/batch_processed/incidence_and_outcomes_of_revision_bronchoscopies.11.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-12-20"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Amit K. Mahajan"", ""Nancy Collar"", ""Frances Muldowney"", ""Priya P. Patel"", ""Douglas K. Hogarth"", ""Duy K. Duong""], ""new"": [""Amit K. Mahajan"", ""Nancy Collar"", ""Frances Muldowney"", ""Priya P. Patel"", ""Douglas K. Hogarth"", ""Duy K. Duong""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1097/lbr.0000000000001002""}}"
out/batch_processed/klug-et-al-2024-proposed-ninth-edition-tnm-staging-system-for-lung-cancer-guide-for-radiologists.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-12-01"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Maximiliano Klug"", ""Zehavit Kirshenboim"", ""Mylene T. Truong"", ""Vera Sorin"", ""Efrat Ofek"", ""Rishi Agrawal"", ""Edith Michelle Marom""], ""new"": [""Maximiliano Klug"", ""Zehavit Kirshenboim"", ""Mylene T. Truong"", ""Vera Sorin"", ""Efrat Ofek"", ""Rishi Agrawal"", ""Edith Michelle Marom""]}}"
out/batch_processed/lessions learned valves.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-04"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Risk Factors"", ""Judith Maria Brock"", ""Susanne Annemarie Dittrich"", ""Florian Eichhorn"", ""Kai Schlamp"", ""Konstantina Kontogianni""], ""new"": [""Risk Factors"", ""Judith Maria Brock"", ""Susanne Annemarie Dittrich"", ""Florian Eichhorn"", ""Kai Schlamp"", ""Konstantina Kontogianni""]}}"
out/batch_processed/management-of-incidental-pulmonary-nodule-fleischner.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-07"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Maryland Ave"", ""New York"", ""Samsung Medical Center"", ""British Columbia"", ""Cleveland Clinic"", ""Advanced Biomedical Imaging Research Center"", ""Critical Care Medicine"", ""Mount Sinai""], ""new"": [""Maryland Ave"", ""New York"", ""Samsung Medical Center"", ""British Columbia"", ""Cleveland Clinic"", ""Advanced Biomedical Imaging Research Center"", ""Critical Care Medicine"", ""Mount Sinai""]}}"
out/batch_processed/medical thoracoscopy step by step.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2011-12"", ""new"": 2011}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Lungenklinik Heckeshorn"", ""Interventional Endoscopy Clinic""], ""new"": [""Lungenklinik Heckeshorn"", ""Interventional Endoscopy Clinic""]}}"
out/batch_processed/nebulized TXA review.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-01-22"", ""new"": 2025}}"
out/batch_processed/normal_saline_versus_hypertonic_saline_for_airway.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-09-12"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Bertin D. Salguero"", ""Greta Joy"", ""Christian M. Lo Cascio"", ""Abhinav Agrawal"", ""Udit Chaddha""], ""new"": [""Bertin D. Salguero"", ""Greta Joy"", ""Christian M. Lo Cascio"", ""Abhinav Agrawal"", ""Udit Chaddha""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1097/lbr.0000000000000986""}}"
out/batch_processed/percutaneous_endoscopic_gastrostomy__a_practic.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015"", ""new"": 2015}}"
out/batch_processed/rapid_pleurodesis_in_patients_with_chronic.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-10-30"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Chan Yeu Pu"", ""Camilo A. Avendano"", ""Makayla Durant"", ""Alma V. Burbano"", ""Kai E. Swenson"", ""Jason Beattie"", ""Mihir Parikh"", ""Adnan Majid""], ""new"": [""Chan Yeu Pu"", ""Camilo A. Avendano"", ""Makayla Durant"", ""Alma V. Burbano"", ""Kai E. Swenson"", ""Jason Beattie"", ""Mihir Parikh"", ""Adnan Majid""]}}"
out/batch_processed/ratwani-et-al-2025-post-thoracentesis-ultrasound-vs-chest-x-ray-for-the-evaluation-of-effusion-evacuation-and-lung-re.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-05-29"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Effusion Evacuation"", ""Multicenter Study""], ""new"": [""Effusion Evacuation"", ""Multicenter Study""]}, ""abstract"": {""action"": ""from_structure"", ""new"": ""Introduction: Post-thoracentesis chest radiography (CXR) is often used to evaluate the degree of residual fluid post-tho…""}}"
out/batch_processed/safety_and_clinical_utility_of_flexible.3.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Narin Sriratanaviriyakul"", ""Francis Lam"", ""Brian M. Morrissey"", ""Nicholas Stollenwerk"", ""Michael Schivo"", ""Ken Y. Yoneda""], ""new"": [""Narin Sriratanaviriyakul"", ""Francis Lam"", ""Brian M. Morrissey"", ""Nicholas Stollenwerk"", ""Michael Schivo"", ""Ken Y. Yoneda""]}}"
out/batch_processed/surigicalLVR A randomized trial comparing lung-volume-reduc.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Frank C. Sciurba"", ""Armin Ernst"", ""Charlie Strange"", ""Gerard J. Criner"", ""Charles H. Marquette"", ""Kevin L. Kovitz"", ""Richard P. Chiacchierini"", ""Jonathan Goldin""], ""new"": [""Frank C. Sciurba"", ""Armin Ernst"", ""Charlie Strange"", ""Gerard J. Criner"", ""Charles H. Marquette"", ""Kevin L. Kovitz"", ""Richard P. Chiacchierini"", ""Jonathan Goldin""]}}"
out/batch_processed/surigicalLVR Consolidating LVRS After Endoscopic LVR Failur.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-06"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Martin E. Eichhorn"", ""Daniela Gompelmann"", ""Hans Hoffmann"", ""Sascha Dreher"", ""Katrin Hornemann"", ""Johannes Haag"", ""Konstantina Kontogianni"", ""Claus P. Heussel"", ""Hauke Winter"", ""Ralf Eberhardt""], ""new"": [""Martin E. Eichhorn"", ""Daniela Gompelmann"", ""Hans Hoffmann"", ""Sascha Dreher"", ""Katrin Hornemann"", ""Johannes Haag"", ""Konstantina Kontogianni"", ""Claus P. Heussel"", ""Hauke Winter"", ""Ralf Eberhardt""]}}"
out/batch_processed/surigicalLVR Decker-2014-Lung volume reduction surgery sinc.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-12-01"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Marquita R. Decker"", ""Glen E. Leverson"", ""Wassim Abi Jaoude"", ""James D. Maloney""], ""new"": [""Marquita R. Decker"", ""Glen E. Leverson"", ""Wassim Abi Jaoude"", ""James D. Maloney""]}}"
out/batch_processed/surigicalLVR Lung Volume Reduction Surgery on Extracorporea.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-02"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Stefanos Tzafos"", ""Markus Wilhelm"", ""Stephan Wieser"", ""Walter Weder"", ""Ilhan Inci""], ""new"": [""Stefanos Tzafos"", ""Markus Wilhelm"", ""Stephan Wieser"", ""Walter Weder"", ""Ilhan Inci""]}}"
out/batch_processed/surigicalLVR Rationale and design of The NETT Trial.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""The National"", ""Emphysema Treatment"", ""Trial Research""], ""new"": [""The National"", ""Emphysema Treatment"", ""Trial Research""]}}"
out/batch_processed/tana-et-al-2025-airway-scairway-scaffolds-for-emphysema.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-05-19"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Assess Safety""], ""new"": [""Assess Safety""]}}"
out/batch_processed/the_impact_of_video_assisted_thoracoscopic_versus.4.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-03-07"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Julie Lin"", ""Udit Chaddha"", ""Nakul Ravikumar"", ""Sivasubramanium V. Bhavani"", ""James Katsis"", ""Mark K. Ferguson"", ""Septimiu Murgu""], ""new"": [""Julie Lin"", ""Udit Chaddha"", ""Nakul Ravikumar"", ""Sivasubramanium V. Bhavani"", ""James Katsis"", ""Mark K. Ferguson"", ""Septimiu Murgu""]}}"
out/batch_processed/transbronchial ablation Miller.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-01-10"", ""new"": 2024}}"
