file,status,changes
out/hardened/What is the value of electromagnetic navigation in lung cancer and to what extent does it require improvement .json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-04-04"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Brian D. Shaller"", ""Thomas R. Gildea""], ""new"": [""Brian D. Shaller"", ""Thomas R. Gildea""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Expert Review of Respiratory Medicine""}}"
out/hardened/Xie-2022-Microwave ablation via a flexible cat.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-02-14"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fangfang Xie"", ""Junxiang Chen"", ""Yifeng Jiang"", ""Jiayuan Sun"", ""D. Kyle Hogarth"", ""Felix J. F. Herth""], ""new"": [""Fangfang Xie"", ""Junxiang Chen"", ""Yifeng Jiang"", ""Jiayuan Sun"", ""D. Kyle Hogarth"", ""Felix J. F. Herth""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Thoracic Cancer""}}"
out/hardened/Yuan-2016-Percutaneous endoscopic gastrostomy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-02-03"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Yong Yuan"", ""Yongfan Zhao"", ""Tianpeng Xie"", ""Yang Hu""], ""new"": [""Yong Yuan"", ""Yongfan Zhao"", ""Tianpeng Xie"", ""Yang Hu""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Cochrane Database of Systematic Reviews""}}"
out/hardened/Zhao-2015-Whole Lung Lavage Treatment of Chine.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-10-20"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Yu‑Yue Zhao"", ""Hui Huang"", ""Yong‑Zhe Liu"", ""Xin‑Yu Song"", ""Shan Li"", ""Zuo‑Jun Xu""], ""new"": [""Yu‑Yue Zhao"", ""Hui Huang"", ""Yong‑Zhe Liu"", ""Xin‑Yu Song"", ""Shan Li"", ""Zuo‑Jun Xu""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.4103/0366-6999.167295""}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chinese Medical Journal""}}"
out/hardened/aabip_evidence_informed_guidelines_and_expert.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-09-28"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Russell J. Miller"", ""Ara A. Chrissian"", ""Y.C. Gary Lee"", ""Najib M. Rahman"", ""Momen M. Wahidi"", ""Alain Tremblay"", ""David W. Hsia"", ""Francisco A. Almeida"", ""Samira Shojaee"", ""Lakshmi Mudambi"", ""Adam R. Belanger"", ""Harmeet Bedi"", ""Yaron B. Gesthalter"", ""Margaret Gaynor"", ""Karen L. MacKenney"", ""Sandra Z. Lewis"", ""Roberto F. Casal""], ""new"": [""Russell J. Miller"", ""Ara A. Chrissian"", ""Y.C. Gary Lee"", ""Najib M. Rahman"", ""Momen M. Wahidi"", ""Alain Tremblay"", ""David W. Hsia"", ""Francisco A. Almeida"", ""Samira Shojaee"", ""Lakshmi Mudambi"", ""Adam R. Belanger"", ""Harmeet Bedi"", ""Yaron B. Gesthalter"", ""Margaret Gaynor"", ""Karen L. MacKenney"", ""Sandra Z. Lewis"", ""Roberto F. Casal""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Bronchology & Interventional Pulmonology""}}"
out/hardened/advances in medical pleurodesis.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Nadia Castaldo"", ""Alberto Fantin"", ""Michelangelo Palou-schwartzbaum"", ""Giovanni Viterale"", ""Ernesto Crisafulli"", ""Giulia Sartori"", ""Avinash Aujayeb"", ""Filippo Patrucco"", ""Vincenzo Patruno""], ""new"": [""Nadia Castaldo"", ""Alberto Fantin"", ""Michelangelo Palou-schwartzbaum"", ""Giovanni Viterale"", ""Ernesto Crisafulli"", ""Giulia Sartori"", ""Avinash Aujayeb"", ""Filippo Patrucco"", ""Vincenzo Patruno""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Breathe""}}"
out/hardened/cancers-15-01068.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-02-08"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Joyce W. Y. Chan"", ""Ivan C. H. Siu"", ""Aliss T. C. Chang"", ""Molly S. C. Li"", ""Rainbow W. H. Lau"", ""Tony S. K. Mok"", ""Calvin S. H. Ng""], ""new"": [""Joyce W. Y. Chan"", ""Ivan C. H. Siu"", ""Aliss T. C. Chang"", ""Molly S. C. Li"", ""Rainbow W. H. Lau"", ""Tony S. K. Mok"", ""Calvin S. H. Ng""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Cancers""}}"
out/hardened/chest tube pandora box.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-09-09"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Alberto Antonicelli"", ""Fabrizio Monaco"", ""Angelo Carretta"", ""Bryan M. Burt"", ""Joshua R. Sonett"", ""Giulia Veronesi""], ""new"": [""Alberto Antonicelli"", ""Fabrizio Monaco"", ""Angelo Carretta"", ""Bryan M. Burt"", ""Joshua R. Sonett"", ""Giulia Veronesi""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Clinical Medicine""}}"
out/hardened/chest tube practical.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2023-04"", ""new"": 2023}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""James A. Roebker"", ""Ali Kord"", ""Kaelan Chan"", ""Rahul Rao"", ""Charles E. Ray"", ""Ross Ristagno""], ""new"": [""James A. Roebker"", ""Ali Kord"", ""Kaelan Chan"", ""Rahul Rao"", ""Charles E. Ray"", ""Ross Ristagno""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Seminars in Interventional Radiology""}}"
out/hardened/complications_of_bronchoscopy__a_concise_synopsis.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""DavidL Stahl"", ""KathleenM Richard"", ""ThomasJ Papadimos""], ""new"": [""DavidL Stahl"", ""KathleenM Richard"", ""ThomasJ Papadimos""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""International Journal of Critical Illness and Injury Science""}}"
out/hardened/cone_beam_ct_with_augmented_fluoroscopy_combined.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-01-05"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fayez Kheir"", ""Sanket R. Thakore"", ""Juan Pablo Uribe Becerra"", ""Mohammad Tahboub"", ""Rahul Kamat"", ""Ramsy Abdelghani"", ""Sebastian Fernandez-Bussy"", ""Upendra R. Kaphle"", ""Adnan Majid""], ""new"": [""Fayez Kheir"", ""Sanket R. Thakore"", ""Juan Pablo Uribe Becerra"", ""Mohammad Tahboub"", ""Rahul Kamat"", ""Ramsy Abdelghani"", ""Sebastian Fernandez-Bussy"", ""Upendra R. Kaphle"", ""Adnan Majid""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Respiration""}}"
out/hardened/editorial Nth edition.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-08"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Merve A. Türk""], ""new"": [""Merve A. Türk""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Oncology""}}"
out/hardened/endoscopic_treatment_of_bronchial_carcinoids_i.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2012}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kirill Neyman"", ""Steinar Solberg"", ""Johny Kongerud""], ""new"": [""Kirill Neyman"", ""Steinar Solberg"", ""Johny Kongerud""]}}"
out/hardened/fistula Abu-Hijleh-2019-Intrabronchial Valves for Air.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-08-28"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Muhanned Abu-Hijleh"", ""Kim Styrvoky"", ""Vikram Anand"", ""Fernando Woll"", ""Lonny Yarmus"", ""Michael S. Machuzak"", ""Daniel A. Nader"", ""Timothy W. Mullett"", ""D. Kyle Hogarth"", ""Jennifer W. Toth"", ""Ghazwan Acash"", ""Roberto F. Casal"", ""Stephen Hazelrigg"", ""Douglas E. Wood""], ""new"": [""Muhanned Abu-Hijleh"", ""Kim Styrvoky"", ""Vikram Anand"", ""Fernando Woll"", ""Lonny Yarmus"", ""Michael S. Machuzak"", ""Daniel A. Nader"", ""Timothy W. Mullett"", ""D. Kyle Hogarth"", ""Jennifer W. Toth"", ""Ghazwan Acash"", ""Roberto F. Casal"", ""Stephen Hazelrigg"", ""Douglas E. Wood""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Lung""}}"
out/hardened/fistula Airway Covered Metallic Stent Based on Differe.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hongwu Wang"", ""Nan Zhang"", ""Dongmei Li"", ""Hang Zou"", ""Jieli Zhang"", ""Lingfei Luo"", ""Hongming Ma"", ""Meimei Tao"", ""Yunzhi Zhou""], ""new"": [""Hongwu Wang"", ""Nan Zhang"", ""Dongmei Li"", ""Hang Zou"", ""Jieli Zhang"", ""Lingfei Luo"", ""Hongming Ma"", ""Meimei Tao"", ""Yunzhi Zhou""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The American Journal of the Medical Sciences""}}"
out/hardened/fistula Airway ultraflex stenting in esophageal cancer.json,changed,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fu-Tsai Chung"", ""Horng-Chyuan Lin"", ""Chun-Liang Chou"", ""Hao-Cheng Chen"", ""Chih-Hsi Kuo"", ""Chih-Teng Yu"", ""Shu-Min Lin"", ""Han-Pin Kuo""], ""new"": [""Fu-Tsai Chung"", ""Horng-Chyuan Lin"", ""Chun-Liang Chou"", ""Hao-Cheng Chen"", ""Chih-Hsi Kuo"", ""Chih-Teng Yu"", ""Shu-Min Lin"", ""Han-Pin Kuo""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The American Journal of the Medical Sciences""}}"
out/hardened/fistula Bronstein-2019-Management of air leaks post-su.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-08"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Matthew E. Bronstein"", ""Donna C. Koo"", ""Tracey L. Weigel""], ""new"": [""Matthew E. Bronstein"", ""Donna C. Koo"", ""Tracey L. Weigel""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Annals of Translational Medicine""}}"
out/hardened/fistula Debourdeau-2019-Endoscopic treatment of nonmal.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-07-16"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Antoine Debourdeau"", ""Jean-Michel Gonzalez"", ""Hervé Dutau"", ""Alban Benezech"", ""Marc Barthet""], ""new"": [""Antoine Debourdeau"", ""Jean-Michel Gonzalez"", ""Hervé Dutau"", ""Alban Benezech"", ""Marc Barthet""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Surgical Endoscopy""}}"
out/hardened/fistula Fernandez-2016-Pleural gas analysis for the id.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-07-01"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ramiro Fernandez"", ""Ankit Bharat""], ""new"": [""Ramiro Fernandez"", ""Ankit Bharat""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Current Opinion in Pulmonary Medicine""}}"
out/hardened/fistula Fiorelli-2018-Unidirectional endobronchial val.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-11"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Alfonso Fiorelli"", ""Antonio D’Andrilli"", ""Roberto Cascone"", ""Luisa Occhiati"", ""Marco Anile"", ""Daniele Diso"", ""Francesco Cassiano"", ""Camilla Poggi"", ""Mohsen Ibrahim"", ""Giacomo Cusumano"", ""Alberto Terminella"", ""Giuseppe Failla"", ""Alba La Sala"", ""Michela Bezzi"", ""Margherita Innocenti"", ""Elena Torricelli"", ""Federico Venuta"", ""Erino Angelo Rendina"", ""Giovanni Vicidomini"", ""Mario Santini"", ""Claudio Andreetti""], ""new"": [""Alfonso Fiorelli"", ""Antonio D’Andrilli"", ""Roberto Cascone"", ""Luisa Occhiati"", ""Marco Anile"", ""Daniele Diso"", ""Francesco Cassiano"", ""Camilla Poggi"", ""Mohsen Ibrahim"", ""Giacomo Cusumano"", ""Alberto Terminella"", ""Giuseppe Failla"", ""Alba La Sala"", ""Michela Bezzi"", ""Margherita Innocenti"", ""Elena Torricelli"", ""Federico Venuta"", ""Erino Angelo Rendina"", ""Giovanni Vicidomini"", ""Mario Santini"", ""Claudio Andreetti""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/fistula Grewal-2019-Treatment of Tracheobronchial Inju.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-03"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Harpreet Singh Grewal"", ""Neha S. Dangayach"", ""Usman Ahmad"", ""Subha Ghosh"", ""Thomas Gildea"", ""Atul C. Mehta""], ""new"": [""Harpreet Singh Grewal"", ""Neha S. Dangayach"", ""Usman Ahmad"", ""Subha Ghosh"", ""Thomas Gildea"", ""Atul C. Mehta""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/fistula Han-2018-Customized airway stenting for bronch.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-03-30"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Xinwei Han"", ""Meipan Yin"", ""Lei Li"", ""Ming Zhu"", ""Kewei Ren"", ""Yu Qi"", ""Xiangnan Li"", ""Gang Wu""], ""new"": [""Xinwei Han"", ""Meipan Yin"", ""Lei Li"", ""Ming Zhu"", ""Kewei Ren"", ""Yu Qi"", ""Xiangnan Li"", ""Gang Wu""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Surgical Endoscopy""}}"
out/hardened/fistula Herth-2010-Combined airway and oesophageal ste.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-06-04"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""F.J.F. Herth"", ""S. Peter"", ""F. Baty"", ""R. Eberhardt"", ""J.D. Leuppi"", ""P.N. Chhajed""], ""new"": [""F.J.F. Herth"", ""S. Peter"", ""F. Baty"", ""R. Eberhardt"", ""J.D. Leuppi"", ""P.N. Chhajed""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Journal""}}"
out/hardened/fistula Ke-2015-The treatment strategy for tracheoesop.json,changed,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Mingyao Ke"", ""Xuemei Wu"", ""Junli Zeng""], ""new"": [""Mingyao Ke"", ""Xuemei Wu"", ""Junli Zeng""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/fistula Kim-2020-Management of tracheo-oesophageal fis.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hyun S. Kim"", ""Danai Khemasuwan"", ""Javier Diaz-Mendoza"", ""Atul C. Mehta""], ""new"": [""Hyun S. Kim"", ""Danai Khemasuwan"", ""Javier Diaz-Mendoza"", ""Atul C. Mehta""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Review""}}"
out/hardened/fistula Lazarus-2017-Persistent air leaks_ a review wi.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-11"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Donald R. Lazarus"", ""Roberto F. Casal""], ""new"": [""Donald R. Lazarus"", ""Roberto F. Casal""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/fistula Li-2016-Neoadjuvant therapy and risk of bronch.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-04-06"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Shuangjiang Li"", ""Jun Fan"", ""Jing Liu"", ""Jian Zhou"", ""Yutao Ren"", ""Cheng Shen"", ""Guowei Che""], ""new"": [""Shuangjiang Li"", ""Jun Fan"", ""Jing Liu"", ""Jian Zhou"", ""Yutao Ren"", ""Cheng Shen"", ""Guowei Che""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Japanese Journal of Clinical Oncology""}}"
out/hardened/fistula Okuda-2017-Risk factor of bronchopleural fistu.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-10-12"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Masaya Okuda"", ""Tetsuhiko Go"", ""Hiroyasu Yokomise""], ""new"": [""Masaya Okuda"", ""Tetsuhiko Go"", ""Hiroyasu Yokomise""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""General Thoracic and Cardiovascular Surgery""}}"
out/hardened/fistula Schweigert-2019-[Interventional treatment of t.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-06-25"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""M. Schweigert""], ""new"": [""M. Schweigert""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Der Chirurg""}}"
out/hardened/fistula Silon-2017-Endoscopic Management of Esophagore.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-12-23"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Bryan Silon"", ""Ali A. Siddiqui"", ""Linda Jo Taylor"", ""Sanaa Arastu"", ""Ammara Soomro"", ""Douglas G. Adler""], ""new"": [""Bryan Silon"", ""Ali A. Siddiqui"", ""Linda Jo Taylor"", ""Sanaa Arastu"", ""Ammara Soomro"", ""Douglas G. Adler""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Digestive Diseases and Sciences""}}"
out/hardened/fistula Youness-2018-Bronchoscopic advances in the man.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-09"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Houssein A. Youness"", ""Kassem Harris"", ""Ahmed Awab"", ""Jean I. Keddissi""], ""new"": [""Houssein A. Youness"", ""Kassem Harris"", ""Ahmed Awab"", ""Jean I. Keddissi""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/gonzalez-et-al-2024-assessment-of-advanced-diagnostic-bronchoscopy-outcomes-for-peripheral-lung-lesions-a-delphi (1).json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-02-23"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Anne V. Gonzalez"", ""Gerard A. Silvestri"", ""Daniel A. Korevaar"", ""Yaron B. Gesthalter"", ""Nisha D. Almeida"", ""Alex Chen"", ""Chris R. Gilbert"", ""Peter B. Illei"", ""Neal Navani"", ""Mary M. Pasquinelli"", ""Nicholas J. Pastis"", ""Catherine R. Sears"", ""Samira Shojaee"", ""Stephen B. Solomon"", ""Daniel P. Steinfort"", ""Fabien Maldonado"", ""M. Patricia Rivera"", ""Lonny B. Yarmus""], ""new"": [""Anne V. Gonzalez"", ""Gerard A. Silvestri"", ""Daniel A. Korevaar"", ""Yaron B. Gesthalter"", ""Nisha D. Almeida"", ""Alex Chen"", ""Chris R. Gilbert"", ""Peter B. Illei"", ""Neal Navani"", ""Mary M. Pasquinelli"", ""Nicholas J. Pastis"", ""Catherine R. Sears"", ""Samira Shojaee"", ""Stephen B. Solomon"", ""Daniel P. Steinfort"", ""Fabien Maldonado"", ""M. Patricia Rivera"", ""Lonny B. Yarmus""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""American Journal of Respiratory and Critical Care Medicine""}}"
out/hardened/green-et-al-2021-overview-of-interventional-pulmonology-for-radiologists.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-11"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Daniel B. Green"", ""Lauren K. Groner"", ""Jared J. Lee"", ""James Shin"", ""Jordi Broncano"", ""Daniel Vargas"", ""Mario Castro"", ""Eugene Shostak""], ""new"": [""Daniel B. Green"", ""Lauren K. Groner"", ""Jared J. Lee"", ""James Shin"", ""Jordi Broncano"", ""Daniel Vargas"", ""Mario Castro"", ""Eugene Shostak""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""RadioGraphics""}}"
